Date,electricity_demand
16-02-2022 21:00,192.8615515
05-11-2022 09:00,239.2837694
11-05-2020 06:00,242.1484176
17-11-2023 20:00,203.2008741
08-06-2021 14:00,211.1160859
12-10-2023 05:00,233.1824661
07-03-2020 11:00,251.704568
04-02-2023 22:00,230.3955734
04-06-2020 14:00,206.2258787
08-03-2019 01:00,226.9044035
31-01-2020 15:00,187.8935867
29-01-2021 04:00,243.3686985
09-08-2021 02:00,213.7744907
29-07-2023 22:00,211.8374757
10-10-2023 10:00,203.590967
18-06-2023 09:00,270.9341933
08-08-2019 13:00,196.6476338
06-09-2023 07:00,234.7608089
03-12-2023 19:00,195.5563618
14-03-2021 20:00,209.0635644
10-02-2022 21:00,206.0578891
04-09-2020 03:00,212.204641
17-03-2020 05:00,237.4181839
18-10-2023 14:00,201.7283713
04-01-2022 14:00,211.4263167
27-08-2023 07:00,237.2736071
13-06-2021 18:00,181.6893611
01-10-2023 15:00,210.9138726
30-06-2023 20:00,216.5237946
19-08-2023 19:00,195.2776109
01-11-2021 09:00,218.2039606
22-10-2022 21:00,202.6127147
25-07-2022 19:00,202.0518317
04-12-2023 12:00,231.7839659
27-02-2020 21:00,201.4828519
05-10-2023 18:00,208.2742645
12-02-2020 16:00,184.018301
28-07-2019 07:00,207.6522544
30-05-2021 23:00,219.5360154
15-09-2022 05:00,214.0823968
20-11-2021 07:00,234.7259164
14-04-2019 12:00,210.8450638
21-12-2022 08:00,227.7974486
05-11-2022 22:00,204.5309985
12-07-2023 23:00,215.4033942
19-06-2021 14:00,204.7425567
03-04-2023 04:00,251.7477227
13-04-2020 05:00,242.0469079
17-02-2020 00:00,220.360075
01-03-2020 22:00,189.3954864
09-11-2022 03:00,236.9524794
01-11-2019 19:00,188.1996405
01-09-2021 12:00,209.6788537
16-03-2022 21:00,220.4010833
26-02-2019 01:00,203.71571
28-02-2020 13:00,219.5404502
20-05-2019 13:00,205.7672539
07-02-2023 00:00,222.5688675
05-05-2023 14:00,222.1858887
28-05-2022 23:00,
05-02-2021 15:00,216.0200151
22-03-2023 08:00,254.6355891
28-10-2020 12:00,209.5930157
28-10-2022 06:00,229.1557408
15-02-2020 13:00,205.8253426
22-07-2023 16:00,213.6514718
04-04-2020 19:00,193.355032
03-02-2020 23:00,201.2094042
17-10-2020 00:00,205.0562233
29-05-2021 05:00,239.3219253
22-11-2023 06:00,238.4962391
23-03-2022 02:00,237.381491
04-06-2023 16:00,231.0790063
30-05-2020 20:00,198.1225771
17-02-2023 00:00,215.4608938
22-06-2023 10:00,237.7410111
13-11-2021 00:00,199.3566715
17-09-2023 15:00,209.664564
10-01-2022 15:00,209.4851028
01-01-2023 09:00,233.809745
14-12-2023 22:00,224.7484251
02-12-2021 07:00,233.8958321
29-10-2022 23:00,211.4856874
30-01-2019 17:00,192.5675777
14-09-2021 14:00,190.4111639
16-08-2019 18:00,176.0934919
07-07-2020 18:00,204.498566
13-04-2020 11:00,229.7864415
27-12-2021 20:00,812.1230615
01-06-2023 07:00,258.5379494
09-12-2019 21:00,193.2966606
23-09-2021 19:00,175.7073278
04-09-2023 13:00,197.1854554
19-01-2021 17:00,200.9717619
17-11-2022 22:00,188.1524889
20-10-2022 05:00,217.8575595
17-01-2019 21:00,196.6908519
19-05-2022 00:00,234.2851281
26-02-2019 19:00,184.3514251
03-10-2023 16:00,200.0757037
26-05-2022 17:00,199.1230036
03-12-2022 12:00,211.7613855
27-10-2021 17:00,185.5899108
28-12-2021 20:00,200.8329987
03-08-2022 12:00,210.6234419
31-03-2019 18:00,183.869448
14-09-2021 22:00,192.6347806
18-04-2023 19:00,215.7756613
09-01-2019 11:00,218.1680019
06-09-2022 06:00,222.6877879
22-10-2022 14:00,191.3916553
03-04-2022 03:00,278.7938341
31-08-2021 06:00,209.918138
19-07-2021 05:00,250.4037369
24-08-2019 11:00,197.9320287
28-02-2019 19:00,199.9569711
26-04-2019 13:00,194.8948238
01-07-2020 13:00,214.5842735
24-02-2023 11:00,242.0242627
31-05-2023 19:00,218.1185025
23-03-2023 14:00,245.4458768
29-06-2023 15:00,203.390328
13-10-2023 02:00,209.1600934
25-11-2023 10:00,244.5824613
24-10-2021 02:00,211.4227037
12-03-2020 06:00,246.5914045
26-05-2019 08:00,219.279433
15-06-2023 13:00,220.1827777
14-05-2023 09:00,258.7497999
02-01-2020 09:00,217.919502
22-04-2021 03:00,242.3489382
03-09-2020 16:00,172.3619876
27-03-2023 03:00,267.6256532
03-11-2021 16:00,188.6491152
15-12-2022 08:00,228.9869595
08-06-2023 14:00,221.7076124
16-09-2020 04:00,201.0520376
29-11-2023 21:00,221.1598528
08-06-2021 23:00,204.8705841
04-05-2021 11:00,249.3223
15-11-2021 07:00,229.575729
27-10-2022 17:00,191.0656329
20-09-2021 18:00,161.264909
22-11-2023 15:00,205.049932
03-11-2020 08:00,210.3026611
14-01-2019 05:00,220.0129498
29-10-2020 13:00,217.40591
18-06-2020 03:00,238.7558683
21-06-2022 00:00,227.5550842
02-08-2023 00:00,222.4891462
09-10-2022 02:00,206.1585131
08-08-2020 12:00,192.2837616
23-03-2021 09:00,237.0505524
05-02-2021 19:00,201.6569185
17-10-2019 08:00,189.7153108
26-10-2022 21:00,203.9910274
21-06-2020 21:00,197.5597405
19-03-2019 23:00,208.5667499
24-12-2022 08:00,231.2063849
17-12-2021 10:00,232.2638998
24-12-2023 01:00,227.4796049
10-09-2023 09:00,225.2405395
17-09-2019 05:00,208.6726972
05-11-2019 00:00,179.6604425
17-11-2023 12:00,227.9746785
26-03-2023 05:00,252.4412762
05-01-2022 09:00,251.355578
16-03-2022 00:00,231.6172769
18-06-2020 13:00,195.8073832
27-04-2022 03:00,234.0974472
06-10-2022 12:00,188.445173
16-10-2020 16:00,180.4214751
23-07-2023 21:00,210.3416966
07-10-2023 19:00,199.820238
25-02-2020 07:00,224.728251
13-03-2022 16:00,218.5673404
30-03-2019 22:00,202.9092198
05-10-2023 21:00,207.3167888
14-05-2023 19:00,204.5597986
22-11-2022 02:00,218.0833167
18-10-2019 06:00,204.6406091
28-08-2023 06:00,245.1658792
15-04-2023 22:00,234.6710206
05-08-2021 15:00,186.9870499
16-07-2020 19:00,184.3681533
21-09-2022 14:00,202.1357275
22-10-2019 03:00,211.8365375
21-02-2020 06:00,252.8795625
08-12-2023 09:00,236.431191
28-07-2023 03:00,234.9780598
13-01-2023 10:00,226.5073639
28-10-2019 15:00,183.0552101
14-01-2020 06:00,219.1378094
31-01-2019 02:00,204.6424709
07-01-2022 13:00,215.6502388
14-02-2019 12:00,206.5459858
01-02-2021 22:00,203.3584773
13-01-2021 11:00,234.1025186
01-03-2023 13:00,233.0153606
25-06-2022 05:00,250.4145287
09-03-2020 05:00,255.3346008
09-04-2020 23:00,235.349611
03-03-2020 15:00,204.580547
11-02-2019 13:00,211.8390853
15-06-2021 03:00,239.0795137
11-06-2021 19:00,192.6895738
26-08-2023 04:00,230.6779227
02-10-2021 23:00,208.03704
15-02-2020 19:00,218.6464529
29-07-2019 06:00,214.7400755
27-05-2023 07:00,252.1945109
23-07-2019 03:00,201.908921
24-11-2019 08:00,201.7173819
10-11-2020 08:00,212.2413708
03-10-2019 17:00,193.8766241
01-06-2023 05:00,267.0616219
21-12-2019 11:00,200.0488732
03-06-2022 04:00,228.3716543
30-05-2023 07:00,253.7336307
25-06-2023 11:00,234.0752365
09-06-2022 13:00,236.2950634
03-10-2023 20:00,198.2742967
20-10-2023 10:00,223.9599284
06-07-2019 06:00,225.1310946
25-07-2019 16:00,180.1861626
03-06-2022 09:00,238.3010383
08-01-2021 11:00,200.1823383
06-07-2023 19:00,216.7537602
14-07-2020 06:00,232.7614824
11-01-2022 18:00,213.7065378
04-05-2022 02:00,243.7456268
04-11-2020 08:00,212.5392393
25-03-2023 13:00,236.2508357
03-08-2020 16:00,173.6678192
02-01-2019 06:00,214.5197952
25-04-2021 18:00,209.0097545
08-08-2021 18:00,208.1763937
29-06-2021 00:00,220.8384123
05-02-2022 00:00,232.1665208
06-01-2019 23:00,198.3143769
26-04-2023 14:00,228.1025639
12-10-2019 14:00,184.3791986
15-10-2020 04:00,210.0172528
25-07-2023 14:00,219.6238929
24-09-2020 11:00,213.6372329
07-01-2021 23:00,215.6140804
19-11-2021 16:00,198.4849964
05-10-2023 09:00,237.560724
17-10-2021 11:00,195.1773402
16-01-2019 10:00,214.5777658
27-06-2019 20:00,175.5496051
01-10-2020 01:00,204.5413952
21-12-2020 00:00,211.9700541
26-12-2021 04:00,235.5348984
18-01-2021 11:00,228.9998589
20-11-2023 13:00,224.5137791
08-02-2022 16:00,220.7457297
15-01-2021 14:00,176.1273624
03-10-2021 01:00,212.6826785
16-10-2022 22:00,195.5245929
04-10-2021 11:00,216.5911782
04-03-2019 17:00,190.4404965
08-11-2021 10:00,224.9816251
02-09-2020 00:00,217.1506626
06-01-2022 01:00,234.6155121
27-01-2023 02:00,241.0493848
03-12-2023 13:00,220.0320073
26-08-2019 05:00,200.4961386
31-03-2023 19:00,201.3613266
08-07-2023 19:00,197.7907249
06-03-2019 22:00,219.487912
27-01-2021 15:00,199.5826438
24-04-2020 16:00,197.6404579
19-11-2019 21:00,195.1573026
11-12-2021 10:00,234.2784315
22-05-2020 06:00,218.4417012
22-07-2020 02:00,191.6243247
27-09-2020 14:00,179.3910126
25-10-2020 14:00,177.6722986
16-06-2020 22:00,206.9504361
06-05-2021 03:00,241.1881208
29-06-2019 20:00,175.0044773
13-09-2019 14:00,171.8719558
23-02-2021 23:00,840.866816
25-07-2023 11:00,237.8484952
29-08-2021 08:00,211.3290855
11-08-2020 04:00,222.5931228
21-04-2021 09:00,223.3402124
06-09-2020 20:00,184.5867612
01-03-2020 03:00,234.6903757
12-06-2020 17:00,193.1320169
10-10-2019 21:00,182.5694498
14-10-2020 21:00,197.3065469
25-05-2023 02:00,250.2036794
21-06-2020 20:00,200.4435203
22-08-2023 00:00,227.8806384
30-06-2023 16:00,210.7435024
01-04-2021 02:00,239.2274453
03-07-2020 21:00,200.4314519
24-03-2023 08:00,251.3722081
21-06-2023 11:00,225.8951928
07-07-2023 05:00,234.3389395
24-02-2020 01:00,207.4145198
02-07-2020 06:00,213.1743249
22-04-2022 06:00,250.6831095
25-01-2021 20:00,215.4586556
05-01-2022 05:00,244.0654384
06-03-2021 13:00,197.9661472
19-12-2023 00:00,217.0976503
11-08-2019 04:00,213.9015315
16-10-2019 12:00,169.93034
14-12-2022 17:00,192.1638511
07-01-2023 23:00,224.9715183
31-03-2021 13:00,224.2350755
20-10-2020 22:00,189.2858237
08-08-2023 01:00,220.1308033
27-11-2020 09:00,209.5519953
09-01-2021 12:00,228.6903686
11-10-2023 06:00,230.3829641
11-01-2020 12:00,183.7842937
17-02-2022 21:00,241.352088
23-06-2019 19:00,184.1175102
25-12-2022 17:00,210.4269208
25-05-2019 21:00,176.2060128
18-06-2019 16:00,187.8617966
24-10-2023 00:00,214.3941476
13-09-2020 13:00,209.2305216
08-01-2021 20:00,198.8402281
29-08-2022 07:00,218.8944844
20-07-2020 07:00,238.8442922
27-08-2019 21:00,175.482741
04-12-2020 07:00,226.3924438
26-05-2023 06:00,262.3289483
13-06-2021 14:00,223.6157852
13-07-2022 04:00,226.6611032
21-06-2020 18:00,190.6340873
24-09-2023 04:00,254.7218019
13-12-2023 04:00,238.8308348
12-08-2020 10:00,198.3733653
21-01-2022 12:00,223.0449547
01-01-2021 14:00,207.4722822
19-07-2023 07:00,259.7422412
26-09-2021 05:00,214.4096756
12-05-2020 22:00,222.211274
10-05-2019 14:00,192.2959284
24-07-2019 09:00,221.1167989
16-10-2019 18:00,162.4344459
11-07-2019 12:00,197.9287453
01-12-2023 01:00,238.5150169
01-10-2019 20:00,193.6087087
28-09-2020 07:00,215.1269665
16-02-2020 18:00,185.6275581
04-05-2023 12:00,235.7573096
23-02-2022 14:00,213.2337259
22-06-2022 23:00,207.3183522
01-10-2020 02:00,201.8963932
18-10-2020 07:00,217.2929492
02-11-2023 11:00,218.7753163
03-03-2022 00:00,236.1955853
12-08-2020 23:00,188.6514187
08-07-2021 12:00,219.2539204
07-05-2019 20:00,204.1574979
02-05-2019 08:00,224.951551
15-03-2019 22:00,198.1332473
18-07-2023 02:00,228.0043363
31-03-2023 04:00,265.2649178
09-01-2021 08:00,244.3128237
28-07-2019 03:00,210.4641408
24-02-2020 13:00,210.3641983
03-05-2019 03:00,224.4080535
16-02-2019 08:00,237.6370901
11-02-2019 22:00,209.5651309
28-02-2022 15:00,232.9795857
28-03-2020 13:00,203.8655076
01-11-2020 20:00,177.7263997
31-08-2023 09:00,227.312396
02-12-2022 17:00,196.610607
12-12-2021 05:00,223.3238019
30-03-2021 07:00,240.4279565
25-06-2021 14:00,223.8139869
30-08-2023 09:00,215.0600993
24-07-2021 21:00,189.0457854
11-11-2023 05:00,243.9484122
06-12-2021 03:00,250.8114207
20-03-2023 19:00,229.7814881
11-07-2021 19:00,186.387314
30-03-2021 23:00,244.4577904
05-12-2022 21:00,196.7276537
26-01-2020 03:00,228.4366137
29-09-2019 06:00,224.9758224
30-06-2022 01:00,228.4741859
20-08-2019 04:00,204.9089422
29-12-2019 03:00,221.5928135
25-04-2022 15:00,242.1741419
27-07-2019 04:00,204.2647078
02-11-2020 05:00,217.9296043
15-10-2021 17:00,191.9589197
27-11-2022 14:00,206.3168144
03-04-2023 23:00,236.9906187
02-09-2020 02:00,186.8650217
12-02-2022 06:00,262.6151451
18-12-2019 23:00,219.3734321
09-05-2019 13:00,211.9782566
21-04-2023 12:00,243.3688997
15-12-2021 02:00,212.7071958
28-07-2019 05:00,247.2606432
04-11-2019 03:00,207.3026839
11-04-2021 14:00,235.9242841
17-08-2021 07:00,226.8197109
01-08-2019 04:00,199.3681378
08-08-2022 09:00,237.9379833
10-09-2020 21:00,176.1824596
18-06-2020 23:00,210.3986513
07-04-2019 19:00,213.9432483
31-03-2022 21:00,217.551588
27-03-2023 08:00,260.5468431
13-06-2021 10:00,212.9552874
15-06-2021 22:00,217.2024589
16-09-2023 10:00,224.1130832
03-11-2022 13:00,212.56183
11-12-2022 09:00,231.760906
16-03-2019 21:00,193.5447285
23-04-2020 11:00,222.0999865
03-08-2022 11:00,210.8410623
20-01-2021 21:00,224.4150885
24-04-2021 17:00,205.7719344
28-01-2020 17:00,194.3178724
11-02-2021 14:00,206.7172871
18-12-2022 02:00,231.0420886
04-08-2023 12:00,206.8792692
26-03-2019 08:00,203.4242289
06-10-2021 22:00,172.1756346
29-07-2022 08:00,246.2897652
05-02-2022 20:00,206.6091694
15-02-2021 05:00,233.6712944
01-08-2023 08:00,218.31208
23-07-2021 06:00,247.5725052
21-06-2023 15:00,200.2855492
25-12-2020 03:00,223.634652
14-08-2020 13:00,189.7294947
06-10-2021 20:00,186.451704
21-05-2022 08:00,244.35591
26-03-2021 09:00,244.8942048
03-02-2021 17:00,211.9510897
20-04-2020 19:00,211.0563512
10-01-2020 09:00,239.5290451
15-07-2023 22:00,200.8801211
13-12-2022 00:00,208.2988088
09-05-2023 13:00,232.2815518
01-10-2023 20:00,196.1276354
30-06-2023 23:00,217.5583536
05-03-2021 11:00,240.0145129
12-10-2022 13:00,209.2960236
01-04-2019 01:00,224.1206499
03-10-2020 03:00,217.6493287
16-02-2023 19:00,227.4654018
28-06-2023 01:00,213.1795523
29-11-2023 00:00,198.5735621
19-12-2020 18:00,170.9020463
22-09-2022 05:00,218.0483497
22-07-2023 01:00,227.3329582
25-07-2019 06:00,212.9829193
30-03-2023 22:00,213.6265691
25-08-2019 13:00,200.0642115
02-08-2021 01:00,217.9846722
04-05-2023 23:00,225.3568154
22-05-2019 13:00,221.6710621
07-01-2020 19:00,187.3541167
10-10-2023 03:00,228.055915
26-09-2021 08:00,205.1633973
05-11-2023 13:00,212.1518849
21-08-2021 19:00,186.2225096
25-05-2022 20:00,194.5182603
18-06-2021 11:00,222.4135391
20-10-2022 09:00,230.4928158
07-02-2020 15:00,203.8703255
09-11-2020 12:00,199.1917689
26-12-2021 09:00,221.9577032
31-08-2019 19:00,172.0671059
28-02-2020 06:00,244.7266015
27-07-2019 03:00,210.3596784
24-10-2022 12:00,207.725545
22-03-2019 06:00,210.7827178
31-01-2023 06:00,242.2395856
25-02-2020 12:00,194.6491549
22-03-2019 16:00,201.3093272
27-03-2020 01:00,224.7636451
12-07-2022 14:00,195.4512034
06-05-2019 06:00,239.3134994
28-04-2023 06:00,255.548735
11-03-2022 20:00,203.4483339
15-02-2023 23:00,245.8552995
01-04-2022 07:00,267.5662317
28-09-2019 05:00,
01-03-2019 01:00,221.7138016
24-08-2019 15:00,169.7283797
28-07-2019 15:00,187.555483
02-03-2021 21:00,226.519009
04-11-2022 09:00,211.9677906
17-09-2021 16:00,179.9518483
18-09-2023 23:00,206.0549688
13-10-2022 02:00,211.3558562
13-03-2022 21:00,212.3320173
27-01-2022 06:00,270.6801041
06-09-2019 23:00,178.8690093
01-02-2022 14:00,205.2952513
09-07-2022 10:00,221.7633758
12-11-2023 07:00,223.3555993
01-01-2019 19:00,166.8296537
20-02-2023 22:00,220.2733635
18-07-2022 22:00,210.5257393
22-01-2020 05:00,226.8697782
05-05-2020 14:00,223.4847483
24-09-2023 13:00,206.4439738
04-11-2019 08:00,214.5448643
07-01-2022 21:00,213.2293454
27-07-2021 21:00,219.425447
05-06-2019 11:00,206.0563382
03-01-2023 01:00,233.5468871
04-07-2022 05:00,237.6356475
16-11-2023 17:00,201.231252
22-01-2023 17:00,219.4846236
14-10-2022 16:00,187.96726
08-08-2022 01:00,208.855837
28-06-2019 02:00,193.6110736
04-04-2021 03:00,243.5417331
04-01-2019 11:00,201.0825346
18-11-2021 22:00,195.0099876
27-06-2023 20:00,207.982876
07-02-2021 19:00,209.964037
04-04-2019 17:00,206.4207828
03-10-2019 18:00,155.1545465
08-10-2023 10:00,224.8416953
24-06-2020 01:00,226.173809
28-04-2022 07:00,259.4872267
08-04-2020 17:00,212.9281834
21-08-2019 18:00,165.9222875
27-12-2021 19:00,201.3393037
23-07-2023 16:00,213.5314351
21-05-2023 09:00,248.0391061
09-10-2023 06:00,241.8725426
21-05-2020 17:00,205.6888712
17-03-2019 08:00,217.2324063
16-02-2023 10:00,244.9927627
13-08-2019 12:00,180.3604648
16-03-2019 17:00,203.0392686
18-07-2019 11:00,208.0755581
05-09-2020 23:00,174.7866046
03-04-2022 19:00,213.8858821
16-01-2019 06:00,226.5708505
21-02-2022 00:00,242.1092811
01-10-2023 22:00,211.1194894
14-02-2020 21:00,214.769678
22-08-2019 14:00,169.504933
09-08-2019 20:00,174.991771
30-05-2023 18:00,213.0662947
10-01-2020 03:00,220.6255891
06-02-2020 11:00,206.6259384
30-12-2019 18:00,181.2059252
26-09-2023 23:00,201.4110778
23-12-2019 16:00,182.4681548
19-12-2020 13:00,199.7206679
04-02-2019 14:00,185.624216
18-10-2019 05:00,215.1178254
31-08-2020 00:00,209.1377019
24-01-2023 17:00,230.7252674
09-12-2020 22:00,198.7008173
14-04-2019 18:00,196.2063651
07-10-2020 21:00,192.4958725
14-06-2023 13:00,220.7286436
21-06-2020 19:00,179.8319537
17-12-2023 10:00,241.2338552
19-06-2023 15:00,208.9723802
10-06-2019 04:00,241.4655175
15-02-2023 03:00,249.7422943
25-12-2019 10:00,240.2019149
09-04-2023 05:00,254.8712408
21-07-2021 11:00,222.2993391
09-08-2022 15:00,197.571824
29-01-2019 13:00,209.6035428
20-02-2020 23:00,215.6378335
30-05-2022 09:00,240.328396
14-02-2020 02:00,216.3195767
15-07-2021 08:00,225.5152835
16-08-2023 21:00,184.7070122
18-08-2023 00:00,208.9682175
16-12-2023 11:00,248.7839122
12-08-2022 13:00,204.1530867
19-06-2023 01:00,245.0620736
06-03-2019 04:00,231.594063
28-05-2019 23:00,189.9697791
27-04-2022 01:00,232.2736412
08-05-2022 03:00,229.5329478
10-10-2020 17:00,164.2807678
15-02-2022 19:00,206.8682766
03-06-2019 06:00,241.5023235
03-05-2022 19:00,225.4773718
01-03-2019 12:00,211.646492
16-12-2022 03:00,225.8548282
31-08-2022 21:00,197.109479
10-03-2021 15:00,230.8840599
26-08-2020 19:00,177.1022921
05-07-2023 06:00,264.01205
08-06-2020 04:00,235.0789966
01-11-2020 15:00,175.0453823
16-12-2019 03:00,218.3549827
27-09-2019 11:00,189.8049115
10-05-2022 01:00,235.6221604
17-11-2021 00:00,196.5030151
20-07-2019 01:00,203.1924519
03-04-2022 14:00,235.0368577
23-08-2023 14:00,215.1111177
08-04-2022 14:00,227.8069653
19-10-2021 07:00,215.2906704
02-10-2020 19:00,164.9259108
19-06-2019 03:00,217.7535075
06-08-2022 13:00,194.1097673
12-05-2021 00:00,231.3016295
08-08-2022 23:00,194.0932401
13-03-2021 03:00,917.0868283
12-01-2022 18:00,
27-10-2020 16:00,188.1214839
09-06-2022 08:00,237.3089672
26-09-2023 17:00,201.4794999
30-09-2019 02:00,205.260792
11-02-2021 19:00,218.995172
04-06-2019 20:00,224.4928917
16-06-2023 03:00,252.0460898
01-02-2023 22:00,231.5918078
22-06-2020 04:00,229.3236018
07-12-2020 07:00,223.6489179
21-07-2019 05:00,207.1769544
17-05-2023 10:00,259.9300651
11-12-2021 04:00,223.7380495
09-04-2019 11:00,232.7876193
06-10-2019 05:00,199.978089
20-08-2023 20:00,188.1660346
27-01-2022 12:00,229.9540225
12-12-2023 20:00,201.7735909
03-04-2019 07:00,238.4868201
21-08-2021 17:00,190.2479272
04-05-2020 05:00,238.7208559
20-01-2019 13:00,194.4493445
28-12-2020 07:00,239.7675916
03-09-2021 15:00,176.8130563
02-08-2020 13:00,209.6098653
12-11-2021 14:00,199.1549665
07-07-2023 16:00,205.067592
14-06-2019 14:00,202.307695
01-10-2019 03:00,189.6009826
29-12-2023 20:00,219.5811764
27-03-2019 14:00,192.8861867
27-11-2022 06:00,232.7074354
26-02-2019 06:00,221.6906014
11-08-2020 12:00,221.2759982
04-09-2020 01:00,196.1861784
21-04-2021 06:00,244.0772339
15-02-2021 15:00,228.6662942
21-05-2019 20:00,216.4712514
17-02-2022 09:00,250.6706519
10-02-2020 09:00,234.4085791
15-06-2022 16:00,205.305794
19-02-2019 18:00,176.2620288
23-10-2023 20:00,200.9110447
08-06-2021 00:00,218.4868828
21-05-2020 18:00,200.3097574
13-07-2019 08:00,225.6866375
09-10-2021 13:00,196.6500383
11-11-2023 00:00,237.7497927
17-02-2020 13:00,216.3320782
21-08-2021 13:00,178.664473
11-09-2019 05:00,200.382964
19-01-2023 07:00,263.6894888
18-07-2022 06:00,247.9663977
07-12-2019 04:00,199.205724
12-07-2022 05:00,249.0850966
09-11-2021 21:00,195.7134498
24-01-2020 17:00,199.1577973
27-12-2019 07:00,222.0003151
16-02-2023 00:00,234.3525017
21-12-2021 02:00,237.3425876
17-01-2022 09:00,254.3146821
10-07-2021 06:00,244.7520828
12-04-2019 19:00,203.9948693
11-08-2023 08:00,222.3789108
14-01-2022 14:00,204.9733212
25-10-2019 00:00,193.1021953
31-08-2020 21:00,183.2179611
25-04-2019 21:00,193.9261632
05-09-2022 11:00,209.6347428
03-09-2022 00:00,193.8441574
31-08-2023 11:00,225.1348944
22-04-2021 22:00,216.9501012
26-07-2019 23:00,203.2759982
09-02-2021 16:00,213.589872
12-09-2021 07:00,216.7421798
23-02-2019 08:00,231.5525856
13-04-2020 09:00,247.8561458
02-07-2023 15:00,
05-09-2021 07:00,235.5607667
13-11-2019 22:00,175.1990057
08-08-2021 05:00,228.2895947
10-01-2022 21:00,194.7056507
02-11-2021 11:00,208.115197
16-01-2020 04:00,233.7010521
02-02-2020 04:00,216.6593021
16-02-2022 20:00,219.2257412
24-07-2022 00:00,216.7069256
10-02-2019 09:00,210.2271783
13-05-2022 09:00,243.229173
18-04-2019 14:00,205.6171257
01-08-2022 04:00,235.1933588
06-09-2022 12:00,198.5831697
14-08-2021 20:00,188.3292008
11-10-2020 01:00,203.8295758
13-02-2023 21:00,231.7309367
24-05-2021 08:00,239.163985
28-01-2019 03:00,232.8066964
07-04-2020 22:00,203.9882756
19-09-2019 05:00,213.855667
15-07-2021 00:00,222.9249864
18-11-2023 21:00,217.121042
15-11-2019 19:00,171.3994035
29-01-2021 15:00,214.6242259
05-03-2019 12:00,210.7009402
17-03-2020 21:00,189.1313872
12-03-2019 15:00,220.5053448
22-07-2022 20:00,210.311949
17-07-2023 01:00,214.5666172
03-08-2022 22:00,197.5730605
17-09-2021 22:00,191.6248303
01-06-2019 18:00,180.1122606
04-07-2023 01:00,227.2890473
10-03-2021 08:00,237.6467016
19-04-2023 21:00,219.5172119
02-08-2019 14:00,183.0308878
18-10-2023 17:00,189.7436161
25-10-2020 07:00,210.1268634
30-07-2020 02:00,223.7024992
27-11-2023 12:00,215.2679544
05-12-2021 09:00,227.6531251
14-06-2019 00:00,219.6402168
08-09-2021 07:00,240.9280342
27-09-2023 22:00,194.7971226
11-08-2021 18:00,196.5880402
24-04-2022 11:00,235.0842529
28-03-2019 20:00,193.5606461
14-07-2019 16:00,187.4776037
16-04-2019 02:00,229.9203741
19-09-2021 19:00,187.4496954
24-10-2020 15:00,189.7452902
18-02-2019 21:00,197.2395174
16-08-2020 23:00,190.5915526
03-10-2023 09:00,218.6296695
24-01-2020 12:00,197.950088
28-08-2023 08:00,222.7129087
13-06-2023 15:00,192.983354
08-07-2023 07:00,222.2600941
18-01-2023 03:00,253.8711556
21-01-2019 13:00,191.8534129
16-01-2023 22:00,208.9270761
15-03-2022 05:00,257.6568594
23-10-2022 11:00,213.9971239
05-07-2022 23:00,206.1365345
07-04-2019 09:00,235.6295613
24-07-2020 13:00,192.8001088
16-10-2020 05:00,219.7865142
20-04-2022 23:00,208.7426113
28-05-2022 20:00,210.4761472
23-06-2020 18:00,201.048033
08-11-2020 22:00,188.7854566
24-09-2023 11:00,230.4775255
31-07-2022 12:00,208.9084992
05-04-2020 11:00,210.9674247
19-10-2021 14:00,186.3716991
26-09-2023 22:00,202.0460406
14-06-2020 21:00,213.8255857
16-09-2021 14:00,200.3825895
16-06-2020 21:00,208.0715461
27-02-2021 03:00,235.5218564
23-01-2023 20:00,215.4790773
14-12-2023 20:00,187.4743957
29-10-2022 13:00,217.3869081
13-07-2022 23:00,220.5671382
09-03-2020 00:00,231.923493
03-02-2020 13:00,210.6919002
11-01-2022 03:00,255.324527
04-02-2021 17:00,196.7726026
25-11-2020 17:00,181.1036165
10-11-2020 21:00,184.1553318
21-08-2023 08:00,217.8856544
31-03-2021 16:00,204.0154845
21-11-2022 07:00,232.567682
30-03-2020 16:00,190.7825449
05-10-2020 06:00,216.6376767
25-09-2023 10:00,224.7121345
23-04-2023 21:00,226.9557875
27-04-2023 01:00,238.6302104
30-11-2019 21:00,183.1547541
05-05-2022 16:00,199.0028791
02-05-2020 16:00,208.6426484
20-10-2023 23:00,205.3758259
29-06-2021 23:00,199.5087322
13-04-2023 23:00,233.4855687
27-02-2019 23:00,201.6079812
29-07-2020 14:00,189.5184634
22-02-2019 09:00,231.0570176
06-04-2022 02:00,257.1523321
18-08-2019 21:00,184.9566686
03-03-2023 21:00,223.2038225
01-07-2020 17:00,193.8584772
30-06-2020 19:00,189.5472507
29-11-2021 14:00,213.298409
03-11-2020 16:00,194.691433
08-06-2019 20:00,182.6279523
04-06-2019 18:00,199.507475
16-05-2019 16:00,186.8629288
20-01-2023 23:00,229.3790803
16-05-2020 15:00,193.9784987
01-10-2022 04:00,235.0866425
10-02-2020 22:00,191.7955198
11-06-2023 23:00,202.8209684
09-08-2023 07:00,246.779362
08-12-2023 11:00,225.8152046
07-08-2023 12:00,224.0582077
30-11-2022 13:00,208.373504
05-10-2019 10:00,198.4848175
28-12-2020 21:00,206.0021107
10-11-2022 10:00,210.516421
